Keyword,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current URL,Current URL inside,Updated,Branded,Local,Navigational,Informational,Commercial,Transactional
3 root wisdom tooth,"Featured snippet, Thumbnail, People also ask",30,0,,0,0,82,https://cosmeticimplantdentistrykc.com/three-ws-of-wisdom-tooth-extraction/,,2025-02-08 00:16:03,false,false,false,true,false,false
tori tooth,"AI overview, Thumbnail, People also ask",80,5,1.50,0,0,89,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-09 09:47:08,false,false,false,true,false,false
cosmetic dentist jackson ms,"Local teaser, Thumbnail, People also ask, Videos",30,0,2.85,0,0,85,https://cosmeticimplantdentistrykc.com/,,2025-02-22 16:35:12,false,true,false,false,true,true
braces and headaches,"AI overview, Thumbnail, People also ask, Discussions and forums, Video preview",30,0,,0,0,83,https://cosmeticimplantdentistrykc.com/malocclusion-can-cause-headaches/,,2025-02-22 11:37:19,false,false,false,true,false,false
torrid teeth,"People also ask, Discussions and forums, Thumbnail",30,18,,0,0,83,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-07 08:54:54,false,false,false,true,false,false
bump inside lower jaw,"AI overview, People also ask, Thumbnail, Discussions and forums",30,12,,0,0,84,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-08 06:27:31,false,false,false,true,false,false
are wisdom teeth necessary,"Featured snippet, People also ask, Discussions and forums, Thumbnail",60,52,,0,0,86,https://cosmeticimplantdentistrykc.com/should-your-wisdom-teeth-be-extracted/,,2025-02-10 07:06:24,false,false,false,true,false,false
mouth bone,"People also ask, Thumbnail, Video preview",100,14,,0,0,89,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-21 07:44:17,false,false,false,true,false,false
jaw bone growth under tongue,"AI overview, Thumbnail, People also ask, Discussions and forums",10,5,,0,0,81,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-20 03:12:53,false,false,false,true,false,false
whitening teeth near me,"Local teaser, People also ask, Thumbnail, Shopping",150,9,2.06,0,0,92,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/teeth-whitening/,,2025-02-18 00:23:39,false,true,false,false,true,true
wisdom teeth removal necessary,"AI overview, People also ask, Discussions and forums, Thumbnail",90,56,4.89,0,0,91,https://cosmeticimplantdentistrykc.com/should-your-wisdom-teeth-be-extracted/,,2025-02-08 01:33:50,false,false,false,true,false,false
dental implants fangs,"People also ask, Thumbnail",10,0,,0,0,77,https://cosmeticimplantdentistrykc.com/,,2025-02-26 03:57:18,false,false,false,true,true,false
mouth bones under tongue,"AI overview, People also ask, Thumbnail, Discussions and forums, Video preview",40,2,,0,0,88,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-24 06:24:50,false,false,false,true,false,false
oral surgeon for dental implants,"Local pack, People also ask, Discussions and forums, Thumbnail",30,22,4.75,0,0,86,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-17 07:09:21,false,false,false,false,true,true
implants and oral surgery,"Local pack, People also ask, Discussions and forums, Thumbnail",100,37,3.19,0,0,91,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-27 00:01:12,false,false,false,true,true,false
icon dental treatment near me,"People also ask, Local teaser, Thumbnail",40,0,1.94,0,0,87,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/,,2025-02-22 02:03:46,false,true,false,false,true,true
permanent teeth whitening near me,"Local teaser, People also ask",50,1,2.00,0,0,88,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/teeth-whitening/,,2025-02-14 14:09:24,false,true,false,false,true,true
what your dentist doesn't want you to know,"People also ask, Video preview",40,0,,0,0,86,https://cosmeticimplantdentistrykc.com/dont-lose-your-tooth-to-an-infection/,,2025-02-16 20:06:06,false,false,false,true,false,false
acid reflux damage,"Featured snippet, People also ask, Thumbnail, Discussions and forums, Video preview",30,42,0.05,0,0,83,https://cosmeticimplantdentistrykc.com/can-acid-reflux-damage-my-smile/,,2025-02-18 23:09:37,false,false,false,true,false,false
damaged tooth,"People also ask, Thumbnail",150,64,3.02,0,0,92,https://cosmeticimplantdentistrykc.com/blog/what-can-i-do-for-my-damaged-tooth/,,2025-02-27 10:14:46,false,false,false,true,false,false
restorative specialist,"Local pack, People also ask",10,12,,0,0,83,https://cosmeticimplantdentistrykc.com/services/restorative-dentistry/,,2025-02-21 10:27:55,false,false,false,true,false,false
wisdom teeth removal appointment,"Local pack, People also ask, Discussions and forums, Thumbnail",30,5,4.51,0,0,87,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-15 06:33:10,false,false,false,false,true,true
back gums,"People also ask, Thumbnail",50,24,,0,0,88,https://cosmeticimplantdentistrykc.com/bringing-your-gums-back-to-life/,,2025-02-24 07:05:37,false,false,false,true,false,false
crooked smile definition,"Featured snippet, People also ask, Video preview",30,0,,0,0,84,https://cosmeticimplantdentistrykc.com/the-facts-about-crooked-smiles/,,2025-02-11 16:06:14,false,false,false,true,false,false
oral surgery and dental implants,"Local pack, People also ask, Thumbnail, Discussions and forums",200,44,5.07,0,0,95,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-25 10:46:44,false,false,false,true,true,false
oral surgeon to remove wisdom teeth,"Local pack, People also ask, Thumbnail, Discussions and forums",30,27,0.00,0,0,86,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-17 12:50:27,false,false,false,false,true,true
implant dental office,"Local teaser, People also ask, Thumbnail",10,71,6.81,0,0,84,https://cosmeticimplantdentistrykc.com/,,2025-02-25 15:26:39,false,false,false,false,true,true
periodontal disease laser treatment,"Thumbnail, People also ask, Discussions and forums",50,4,0.94,0,0,88,https://cosmeticimplantdentistrykc.com/what-is-laser-periodontal-treatment/,,2025-02-27 10:40:43,false,false,false,true,false,false
lump on jaw bone inside mouth,"Featured snippet, People also ask, Thumbnail, Discussions and forums",10,17,,0,0,82,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-26 22:03:05,false,false,false,true,false,false
is wisdom teeth removal necessary,"Featured snippet, People also ask, Discussions and forums, Video preview",250,56,0.10,0,0,96,https://cosmeticimplantdentistrykc.com/should-your-wisdom-teeth-be-extracted/,,2025-02-20 18:41:36,false,false,false,true,false,false
class 4 bite,"Featured snippet, Thumbnail, People also ask",20,0,,0,0,85,https://cosmeticimplantdentistrykc.com/malocclusion-can-cause-headaches/,,2025-02-18 03:02:34,false,false,false,true,false,false
uptown cosmetic & implant dentistry reviews,"Knowledge panel, Video preview",0,0,2.84,0,0,72,https://cosmeticimplantdentistrykc.com/december-fun-in-kansas-city/,,2024-12-04 15:01:34,true,true,false,true,true,false
mandibular tori bony protrusion on gums,"Featured snippet, People also ask, Discussions and forums, Thumbnail, Image pack",40,3,,0,0,88,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-09 12:19:24,false,false,false,true,false,false
bony protrusion under tongue,"People also ask, Discussions and forums, Thumbnail, Video preview",20,12,,0,0,86,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-18 04:41:27,false,false,false,true,false,false
bone bumps under tongue,"Featured snippet, People also ask, Thumbnail, Discussions and forums, Video preview",60,5,,0,0,90,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-26 00:28:47,false,false,false,true,false,false
can you only have 3 wisdom teeth,"Featured snippet, People also ask, Discussions and forums",30,3,,0,0,87,https://cosmeticimplantdentistrykc.com/three-ws-of-wisdom-tooth-extraction/,,2025-02-26 08:45:27,false,false,false,true,false,false
teeth strong,"AI overview, Thumbnail, People also ask, Discussions and forums",30,12,0.00,0,0,89,https://cosmeticimplantdentistrykc.com/strong-enamel-is-a-key-to-healthy-teeth/,,2025-02-20 02:19:48,false,false,false,true,false,false
oral surgery and implant specialists,"Sitelinks, Local pack, People also ask, Thumbnail, Video preview",100,24,2.62,0,0,94,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-23 17:14:15,false,false,false,true,true,false
laser treatment for periodontal disease,"Featured snippet, People also ask, Discussions and forums, Thumbnail",150,0,1.33,0,0,95,https://cosmeticimplantdentistrykc.com/what-is-laser-periodontal-treatment/,,2025-02-13 06:33:39,false,false,false,true,true,false
tooth implant dentist near me,"Local teaser, People also ask, Thumbnail",60,14,8.96,0,0,92,https://cosmeticimplantdentistrykc.com/,,2025-02-14 13:50:31,false,true,false,false,true,true
remove wisdom teeth,"AI overview, Thumbnail, People also ask, Local pack, Videos, Discussions and forums, Video preview",450,69,2.98,0,0,99,https://cosmeticimplantdentistrykc.com/how-do-you-remove-wisdom-teeth/,,2025-02-12 17:57:59,false,false,false,true,false,false
bottom teeth inside mouth,"People also ask, Discussions and forums, Thumbnail",20,36,,0,0,87,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-13 17:13:17,false,false,false,true,false,false
cosmetic dental payment plans,People also ask,40,0,3.79,0,0,90,https://cosmeticimplantdentistrykc.com/patients/insurance-financing/,,2025-02-14 14:56:43,false,false,false,true,true,false
dr wisdom teeth,"Local pack, People also ask, Video preview",200,4,2.60,0,0,98,https://cosmeticimplantdentistrykc.com/about-us/,,2025-02-24 17:21:44,false,false,false,false,true,true
prosthetics dentistry,"Thumbnail, People also ask, Local pack",150,24,2.65,0,0,97,https://cosmeticimplantdentistrykc.com/services/prosthetics/,,2025-02-26 18:19:25,false,false,false,true,false,false
teeth bonding near me prices,"AI overview, Local teaser, People also ask, Thumbnail",30,1,2.46,0,0,91,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/bonding-contouring/,,2025-02-24 07:08:44,false,true,false,true,true,false
dr.jackson dentist,"Local pack, Video preview",20,3,2.90,0,0,88,https://cosmeticimplantdentistrykc.com/about-us/,,2025-02-09 12:37:10,false,false,true,false,true,false
does your jaw grow as you age,"Featured snippet, Thumbnail, People also ask, Discussions and forums, Video preview",20,0,,0,0,89,https://cosmeticimplantdentistrykc.com/jawbone-density-as-we-age/,,2025-02-18 01:01:15,false,false,false,true,false,false
why do my teeth stop hurting after i brush them,"AI overview, People also ask, Discussions and forums, Thumbnail, Video preview",20,13,,0,0,89,https://cosmeticimplantdentistrykc.com/should-it-hurt-to-brush-my-teeth/,,2025-02-23 01:52:02,false,false,false,true,false,false
dental bonding and contouring,"People also ask, Discussions and forums",10,0,1.98,0,0,83,https://cosmeticimplantdentistrykc.com/services/cosmetic-dentistry/bonding-contouring/,,2025-02-22 02:56:52,false,false,false,true,false,false
what makes your teeth strong,"People also ask, Thumbnail, Video preview",50,41,2.22,0,0,93,https://cosmeticimplantdentistrykc.com/strong-enamel-is-a-key-to-healthy-teeth/,,2025-02-19 17:03:06,false,false,false,true,false,false
dental cleaning kansas city,"Local pack, People also ask, Thumbnail, Video preview",20,0,,0,0,89,https://cosmeticimplantdentistrykc.com/,,2025-02-24 16:30:37,false,true,false,false,true,true
oral surgeon wisdom teeth,"Local pack, People also ask, Thumbnail, Discussions and forums",150,0,3.61,0,0,95,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-13 11:47:28,false,false,false,true,true,true
insurance for cosmetic dentistry,"People also ask, Discussions and forums",20,4,0.00,0,0,89,https://cosmeticimplantdentistrykc.com/patients/insurance-financing/,,2025-02-09 19:33:16,false,false,false,true,true,false
laser surgery for periodontal disease,"AI overview, Thumbnail, People also ask, Discussions and forums",20,3,0.92,0,0,90,https://cosmeticimplantdentistrykc.com/what-is-laser-periodontal-treatment/,,2025-02-07 18:13:40,false,false,false,true,true,false
good implant dentist near me,"Local teaser, People also ask, Video preview",20,1,6.19,0,0,89,https://cosmeticimplantdentistrykc.com/,,2025-02-16 07:51:56,false,true,false,false,true,true
best dental implant dentists near me,"Local pack, People also ask, Video preview",90,1,6.00,0,0,97,https://cosmeticimplantdentistrykc.com/,,2025-02-15 10:36:08,false,true,false,false,true,true
kc bridges,"Thumbnail, Video preview",20,0,,0,0,90,https://cosmeticimplantdentistrykc.com/services/prosthetics/dental-bridges/,,2025-02-18 01:31:47,false,false,false,true,false,false
foods that remove tartar from teeth,"People also ask, Discussions and forums, Thumbnail",60,31,0.04,0,0,94,https://cosmeticimplantdentistrykc.com/keep-your-smile-strong-over-thanksgiving/,,2025-02-19 03:29:53,false,false,false,true,false,false
how long does plaque take to harden,"Featured snippet, People also ask, Discussions and forums",70,1,,0,0,96,https://cosmeticimplantdentistrykc.com/you-can-slow-down-dental-plaque/,,2025-02-26 02:48:50,false,false,false,true,false,false
laser treatment periodontal disease,"AI overview, Thumbnail, People also ask, Discussions and forums",30,0,0.98,0,0,92,https://cosmeticimplantdentistrykc.com/what-is-laser-periodontal-treatment/,,2025-02-07 23:29:04,false,false,false,true,false,false
is wisdom tooth extraction necessary,"AI overview, Thumbnail, People also ask, Discussions and forums",20,62,7.61,0,0,91,https://cosmeticimplantdentistrykc.com/should-your-wisdom-teeth-be-extracted/,,2025-02-26 16:57:24,false,false,false,true,false,false
oral surgery dental,"Local pack, People also ask, Discussions and forums, Videos, Thumbnail",50,17,0.00,0,0,95,https://cosmeticimplantdentistrykc.com/services/oral-surgery/,,2025-02-17 12:06:49,false,false,false,true,false,false
mand tori,"People also ask, Thumbnail",30,2,,0,0,93,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-26 18:18:05,false,false,false,true,false,false
implant office,"Thumbnail, Knowledge panel",30,23,7.74,0,0,92,https://cosmeticimplantdentistrykc.com/,,2025-02-09 14:33:00,false,false,false,false,true,true
are wisdom teeth important,"AI overview, Featured snippet, Thumbnail, People also ask",90,10,,0,0,99,https://cosmeticimplantdentistrykc.com/should-your-wisdom-teeth-be-extracted/,,2025-02-09 06:15:54,false,false,false,true,false,false
esthetic dentist near me,"Local teaser, People also ask, Thumbnail",20,4,3.66,0,0,92,https://cosmeticimplantdentistrykc.com/,,2025-02-18 05:14:26,false,true,false,false,true,true
natural filling for teeth,"AI overview, Thumbnail, People also ask, Discussions and forums, Video preview",20,0,0.42,0,0,91,https://cosmeticimplantdentistrykc.com/your-fillings-will-look-natural/,,2025-02-13 03:52:05,false,false,false,true,true,false
toreye dental,"People also ask, Thumbnail",0,0,,0,0,85,https://cosmeticimplantdentistrykc.com/do-i-have-mouth-tori/,,2025-02-19 08:47:15,false,false,false,true,false,false
buildup on teeth near gums,"Featured snippet, People also ask, Discussions and forums, Thumbnail",30,30,,0,0,94,https://cosmeticimplantdentistrykc.com/keep-your-smile-strong-over-thanksgiving/,,2025-02-26 07:16:27,false,false,false,true,false,false
popcorn and teeth,"AI overview, Thumbnail, People also ask, Video preview",20,0,,0,0,92,https://cosmeticimplantdentistrykc.com/chew-that-popcorn-carefully/,,2025-02-23 13:18:53,false,false,false,true,false,false
normal gumline,"People also ask, Thumbnail",50,2,,0,0,97,https://cosmeticimplantdentistrykc.com/gums-are-a-vital-part-of-positive-oral-health/,,2025-02-15 10:17:29,false,false,false,true,false,false
how long is a dental exam,"AI overview, Thumbnail, People also ask",20,0,,0,0,94,https://cosmeticimplantdentistrykc.com/time-for-your-first-2022-dental-exam/,,2025-02-07 07:47:59,false,false,false,true,false,false
